conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label
1836864934212219246,Thu Sep 19 20:28:24 +0000 2024,0,knowledge can be demonstrated by methods within our reach. Climate changes are empirical and proven by way of repetitious demonstrations. Science is embedded in the human gene. Those who will falsify lie and deny facts have an agenda to avert and resort to denial of hard,1836864945117368384,,LindseyLev16486,en,,0,1,0,https://x.com/LindseyLev16486/status/1836864945117368384,1801611749583421440,LindseyLev16486,negative
1836864934212219246,Thu Sep 19 20:28:23 +0000 2024,0,Facts: climate change is demonstrated via human science. Build a simple heat box and watch the effects of Earth's atmosphere. Put the heat box directly in line with the sun for one year. The effects will drastically change and the change will empirically change. Empirical,1836864938108965060,,LindseyLev16486,en,,0,1,0,https://x.com/LindseyLev16486/status/1836864938108965060,1801611749583421440,LindseyLev16486,neutral
1836645318286278684,Thu Sep 19 20:28:16 +0000 2024,0,@tltown2019 You ll support someone poisoning humanity under climate change instead. Stealing health &amp; wealth-Not very high standards I see. Be well. https://t.co/hFtnZfoIRB,1836864908048072747,,tltown2019,en,,0,1,0,https://x.com/ncswicyaknow/status/1836864908048072747,1338649962654130177,ncswicyaknow,negative
1836469070159335798,Thu Sep 19 20:28:14 +0000 2024,0,@Sharfowein @wereontheditch Paddy doesn't have the balls to do it!,1836864900259365048,,Sharfowein,en,,0,0,0,https://x.com/james99570263/status/1836864900259365048,1261409455411003398,james99570263,neutral
1836864898745192665,Thu Sep 19 20:28:13 +0000 2024,1,Pollution waste climate change the destruction of the rain forest and our oceans. Our world is hurting and we're committed to helping our planet. Learn More: https://t.co/nuxCeWJUVk https://t.co/6pzKlOlPqB,1836864898745192665,https://pbs.twimg.com/ext_tw_video_thumb/1836864843862740992/pu/img/bN7S1Sd3gNfz9ypL.jpg,,en,"Mississauga, ON",0,0,0,https://x.com/KonicaMinoltaCA/status/1836864898745192665,3165532426,KonicaMinoltaCA,negative
1836864338834911406,Thu Sep 19 20:26:00 +0000 2024,0,Coastal cities growing hurricane vulnerability is fed by both climate change and unbridled population growth https://t.co/TjqdFvLuKj,1836864338834911406,,,en,"San Marcos, CA",0,0,0,https://x.com/bcpexpert/status/1836864338834911406,231225071,bcpexpert,positive
1836638047087034788,Thu Sep 19 20:25:33 +0000 2024,0,@elonmusk A civilized country provides shelter and safety to refugees fleeing violence climate change disaster and persecution. Showing your ignorance.,1836864225916113373,,elonmusk,en,,0,0,0,https://x.com/RSummerby/status/1836864225916113373,1573086621938900992,RSummerby,negative
1836816083858116716,Thu Sep 19 20:25:11 +0000 2024,2,@MissSipLady @Bubblebathgirl @AOC Dude you literally believe climate change regulation will affect teamsters an argument so weak it feels like an insult to yourself and me,1836864135654691063,,MissSipLady,en,"By The Window, Where Light Is",0,1,0,https://x.com/noctis_nix/status/1836864135654691063,45590553,noctis_nix,negative
1836856405917077525,Thu Sep 19 20:24:49 +0000 2024,0,@BarcaUniversal Survey: Should human beings focus on climate change?,1836864043669409971,,BarcaUniversal,en,Australia,0,0,0,https://x.com/ItsAarti_/status/1836864043669409971,1342875136379084801,ItsAarti_,neutral
1836763294595756279,Thu Sep 19 20:24:45 +0000 2024,0,@RandalRauser If she supports pro science policies yes. Her opponent thinks Climate Change is a hoax makes it pretty easy for a pro science editorial board to throw their two cents in. If it's about other non science policy positions then it is of course a lot less appropriate.,1836864025478537719,,RandalRauser,en,United States,0,0,0,https://x.com/mostlyreplies/status/1836864025478537719,319796600,mostlyreplies,positive
1778355074974241207,Thu Sep 19 20:24:41 +0000 2024,2,@kissingtruth @patfrank830 @Konrad_Chapman @WHPAAD @DoubleDumas @Proemed45 @BrknMan @JimBowersclimb @ICcrapdaily @ClimateRetorts @ejwwest @LxxResearcher @CymaticWave @rwerkh @BarbaraGirouard @HmGinYYC @FredHikes @GlonvecHQ @alangnixon @Willard1951 @DarrenDrpage @kevhof52 @priscian @SGMTrailbuilder @NdabaningiMoyo @PoyetPatrice @TWTThisIsNow @HeidlerNeal @agentsinaction @dsjost @BoryanLeChat @EdWellham @AtomsksSanakan @Pow_Pop_Blam @mic12052 @VoltaireZA @MikeHudema @MichaelEMann In 1800 world population was about 1B now it's about 8B relying on delicate systems of intensive food production. Change temperature climate and rainfall patterns and you've got a big and very lethal problem.,1836864009657577616,,RCownie,en,Brookline,0,2,0,https://x.com/RCownie/status/1836864009657577616,720452228,RCownie,negative
1836863929768890809,Thu Sep 19 20:24:22 +0000 2024,1,Either a DEEP STATE BUREAUCRAT or a CLIMATE CHANGE FEDERALLY FUNDED FINANCIAL RECIPIENT.!!!!,1836863929768890809,,,en,"Peachtree City, GA",0,0,1,https://x.com/USNavyvet71/status/1836863929768890809,1600175431117934600,USNavyvet71,neutral
1836796334755487953,Thu Sep 19 20:24:17 +0000 2024,0,@mathiastck @glamelegance @kylegriffin1 Expand the court is really the only solution Term limits require a constitutional change which is virtually impossible in this climate Not sure how an ethics code can even be enforced,1836863907694010843,,mathiastck,en,,0,0,0,https://x.com/RubySlippin/status/1836863907694010843,1573097266361008130,RubySlippin,positive
1836066911722799338,Thu Sep 19 20:24:08 +0000 2024,0,@Snowden I wonder what war climate cost is? Is it worth the land squabble all of the lives and more lives. how does our climate change with all of the Russian bombs Ukraines bombs our atmospheres fallout Now the cancer in our young people oral rectal. ITS THE PHONES! NOW WHAT???,1836863870087946310,,Snowden,en,,0,0,0,https://x.com/brownkat01/status/1836863870087946310,52824471,brownkat01,negative
1836863857802842444,Thu Sep 19 20:24:05 +0000 2024,2,Explore the future of NYC's Jewel Streets in the face of climate change. Join us on September 23 at 6:30 pm for a panel discussion and film screening on resilience and innovation in urban planning. RSVP https://t.co/91OJwjmC7K https://t.co/jRpATe8s2U,1836863857802842444,https://pbs.twimg.com/media/GX3Z7W8XwAAArfj.jpg,,en,"Brooklyn, NY",0,0,1,https://x.com/brooklynhistory/status/1836863857802842444,29141019,brooklynhistory,positive
1836740416068301301,Thu Sep 19 20:23:43 +0000 2024,0,@westcoastgirl1 @SteveFracy @richardzussman Rustad was part of the government that created carbon tax. He voted in favour of adopting it. I agree it isn't the best tool to combat climate change. It reduced emissions by 5-15% since 2008 which is just OK not great. And it puts the burden on consumers not producers.,1836863766761189527,,westcoastgirl1,en,,0,1,0,https://x.com/ElCanaco/status/1836863766761189527,2329779006,ElCanaco,negative
1836539579030995211,Thu Sep 19 20:23:39 +0000 2024,0,@helpus21 @gtconway3d I hadn t thought about the effect of climate change. I was an oil brat living in Venezuela until I was 9. I remember going up into the mountains during the summer and having to wear a sweater. Considering how close we were to the equator that was hard to believe.,1836863746712744405,,helpus21,en,,0,0,0,https://x.com/HutyraSusan/status/1836863746712744405,1506412882388557836,HutyraSusan,negative
1836863658804306098,Thu Sep 19 20:23:18 +0000 2024,0,It's a never ending story when climate change denier John posts his fake graph. https://t.co/9JykH2G7Xd,1836863658804306098,,,en,"Göteborg, Sverige",0,0,0,https://x.com/davidissim/status/1836863658804306098,952098123391946752,davidissim,negative
1836835413895565741,Thu Sep 19 20:23:06 +0000 2024,0,Generally While which gov. does what is a very complex dance of interests &amp; factors governments that don't suppress oppress &amp; control information may better initiate fund support critique &amp; regroup while addressing climate change if they're financially capable that is.,1836863611165172197,,KarenAScofield,en,"Kenosha, Wisconsin, USA",0,0,0,https://x.com/KarenAScofield/status/1836863611165172197,21112520,KarenAScofield,positive
1836863597844254870,Thu Sep 19 20:23:03 +0000 2024,0,Wow. I have been under the impression that people aren't too fussed about climate change. I was wrong! (Just governments governments and big corporates aren't fussed) https://t.co/FTcLQzoiYq,1836863597844254870,https://pbs.twimg.com/media/GX3ZpNcaUAIIIrO.png,,en,Sydney,0,0,0,https://x.com/Adam_and_EVs/status/1836863597844254870,1643725349644283907,Adam_and_EVs,positive
1836489469748548043,Thu Sep 19 20:22:47 +0000 2024,0,@cultmtl Sounds like 35% too many. That said however he is high in the polls. Beware of Pierre who refuses a full security clearance has nothing on climate change and pumps slogans like gas.,1836863529707786249,,cultmtl,en,,0,0,0,https://x.com/MackiePat26971/status/1836863529707786249,1758914401434783744,MackiePat26971,positive
1836862804915278285,Thu Sep 19 20:22:30 +0000 2024,4,@WallStreetSilv Or why Taylor Swift complains about climate change but flies in a private jet all over the world,1836863459478360221,,WallStreetSilv,en,,0,0,0,https://x.com/CashLorenShow/status/1836863459478360221,1535154248954302464,CashLorenShow,negative
1836862338374455669,Thu Sep 19 20:22:20 +0000 2024,1,People will argue against peer reviewed proven factual scientific climate change data they've been collecting since 1912 via recorded weather and climate patterns but they'll take weather advice from a groundhog before spring every year ,1836863418533564591,,rex197878,en,"Cincinnati, OH",0,0,0,https://x.com/rex197878/status/1836863418533564591,1547773091786289152,rex197878,negative
1836831459535114278,Thu Sep 19 20:22:12 +0000 2024,0,@libsoftiktok Sunny also blames climate change for eclipses.,1836863385209598197,,libsoftiktok,en,,0,0,0,https://x.com/libliesdetector/status/1836863385209598197,1586887402387390466,libliesdetector,neutral
1836859324255137969,Thu Sep 19 20:22:02 +0000 2024,2,@globalnews Climate change should not be there it should be terrorism foreign interference....,1836863342499311698,,globalnews,en,,0,0,0,https://x.com/MaeryleGuiltry/status/1836863342499311698,1820880266102988800,MaeryleGuiltry,negative
1836842865009340613,Thu Sep 19 20:22:00 +0000 2024,1,@RonFilipkowski Another black man for Trump is falling from grace.,1836863333594714332,,RonFilipkowski,en,,0,0,0,https://x.com/Salekonefereni1/status/1836863333594714332,950666416281198592,Salekonefereni1,positive
1836863290519036052,Thu Sep 19 20:21:50 +0000 2024,0,Elon Musk's prediction that if Kamala Harris wins the Dems will... ignore climate change is a self-fulfulling doomsday prophesy. Actually Trump and him will if they win. Climate change can burn and flood the whole of America for all they wispily care as long as rent is paid.,1836863290519036052,,,en,"Cape Town, South Africa",0,0,0,https://x.com/scene2003/status/1836863290519036052,25661299,scene2003,positive
1836806360316452969,Thu Sep 19 20:21:46 +0000 2024,0,@Councillorsuzie @Ed_Miliband Ed needs to understand the causes of climate change. There is nothing that mankind can do about it. Money needs to be spent on preparing for it . Global warming has always happened and always will. Miliband and his crazy net zero ego trip will change nothing.,1836863276035998155,,Councillorsuzie,en,"Rotherham, England",0,0,0,https://x.com/H1Raymond/status/1836863276035998155,1599837806037291008,H1Raymond,negative
1836814966860460286,Thu Sep 19 20:21:45 +0000 2024,0,@ROI_IRELAND Can I live in work in Australia no because I am over 351 So is Australia ageist?,1836863271917273474,,ROI_IRELAND,en,,0,0,0,https://x.com/james99570263/status/1836863271917273474,1261409455411003398,james99570263,negative
1836764575141650871,Thu Sep 19 20:21:45 +0000 2024,1,@Earths_a_Plane @BritWeatherSvs He SPECIFICALLY wrote man made climate change deniers Are your reading skill as bad as your scientifically skills ? ,1836863267995861210,,Earths_a_Plane,en,"Helsingør, Danmark",0,0,0,https://x.com/Diver_Flemming/status/1836863267995861210,2483447503,Diver_Flemming,negative
1836444292535193627,Thu Sep 19 20:21:40 +0000 2024,2,@EliotJacobson A massively destructive record breaking hurricane season was predicted for this year. We re passed the peak and nothing of the kind has happened. And all the apocalyptic global warming/climate change predictions never materialize. Short term weather conditions can t be accurately,1836863247225606191,,EliotJacobson,en,MA USA,0,0,0,https://x.com/biocrat/status/1836863247225606191,129039935,biocrat,negative
1836556491286835280,Thu Sep 19 20:21:39 +0000 2024,0,@Jens98826874 @chinguetti1 You look like a bot reply account but I'll bite. This is the dumbest graph you could show if you believe climate change &amp; its resultant famine &amp; wars won't kill billions and crash civilization and says nothing about the present. Consider all the factors at play in 1920 vs now,1836863244809519461,,Jens98826874,en,America,0,0,0,https://x.com/cilantro_daddy/status/1836863244809519461,139827033,cilantro_daddy,negative
1836805740863889809,Thu Sep 19 20:21:35 +0000 2024,1,@IEGallowGlass @lil_doza Agree with a lot of that but fair trade and climate change have nothing to do with immigration a lot of these fakes need to go if you can t work and are unemployable that s it go home it s not that hard as you say. Public housing is not the answer freeing up the private market is,1836863228892131652,,IEGallowGlass,en,,0,1,0,https://x.com/madego420/status/1836863228892131652,1743699152888897536,madego420,negative
1836132635065610435,Thu Sep 19 20:21:33 +0000 2024,0,@realTrumpNewsX Closing the borders is an immediate practical concern but we shouldn't forget mutation into small boat or glider overflight alternatives - Climate change is causing homeless population dislocation and migration universally and so its remedy is different in focus Don.,1836863219488440499,,realTrumpNewsX,en,,0,1,0,https://x.com/JonathanFr61316/status/1836863219488440499,1702224821138903040,JonathanFr61316,positive
1836863205462651257,Thu Sep 19 20:21:30 +0000 2024,0,Floods in Poland wildfires in Portugal https://t.co/YlX8h28biy #Poland #Portugal #Floods #Wildfires #weather #ClimateChange #Europe,1836863205462651257,,,en,"Toronto, Canada",0,0,0,https://x.com/beitris/status/1836863205462651257,492353187,beitris,neutral
1836703953867673822,Thu Sep 19 20:21:17 +0000 2024,1,@volcaholic1 Of course climate change is a primary cause of excessive rainfall. But looking at this video I'm wondering if new speculative industrial/commercial development on flood plains is at least part of the problem?,1836863153612976593,,volcaholic1,en,"London, England",0,2,1,https://x.com/nickstew_art/status/1836863153612976593,19124146,nickstew_art,negative
1836748878588035575,Thu Sep 19 20:21:11 +0000 2024,1,@wideawake_media Post verifiable proof that CO2 causes climate change and I will become a vegan! I say that with confidence because that proof has not been presented in the last 38 years though often requested.,1836863125649313812,,wideawake_media,en,Colorado,0,0,0,https://x.com/7_Sages_Wotcm/status/1836863125649313812,1510068321894518787,7_Sages_Wotcm,positive
1836836206275092989,Thu Sep 19 20:20:55 +0000 2024,306,@EndWokeness Yeah sure..bunch of clueless entitled white kids from Republikkkan households. Good luck getting the avg Gen z voters with your abortion bans book bans climate change denial and no predatory student loan forgiveness! ,1836863059018846253,,EndWokeness,en,"Brooklyn, NY",0,38,10,https://x.com/leoknyc777/status/1836863059018846253,1610415578207981568,leoknyc777,positive
1836862322742096226,Thu Sep 19 20:20:51 +0000 2024,0,@RepCarbajal @NatResources I heard they caught a guy that lit one fire and his name was Climate Change,1836863041511588153,,RepCarbajal,en,,0,0,0,https://x.com/TheMaleUterus/status/1836863041511588153,1521906355493236736,TheMaleUterus,negative
1836862934577783180,Thu Sep 19 20:20:25 +0000 2024,4,NEW EPISODE of #FireEcology Chats! ️ Bob Keane joins Maggie Epstein to discuss how climate change is influencing forest cover following wildfire in the Northern Rocky Mountains. #SNFECO @SpringerEcology Listen here: https://t.co/2VkbxLHC5T https://t.co/5zQrdqwUjj,1836862934577783180,https://pbs.twimg.com/media/GX3ZGs9W8AAw5Ja.jpg,,en,,0,0,2,https://x.com/fireecology/status/1836862934577783180,123624127,fireecology,neutral
1836845565403124149,Thu Sep 19 20:20:22 +0000 2024,7,@aileenmachell Also Rustad is a conspiracy theorist and a climate change denier... https://t.co/506WoiNWcR,1836862922125103358,,aileenmachell,en,,0,6,5,https://x.com/CPComm/status/1836862922125103358,53547099,CPComm,negative
1836667543928361151,Thu Sep 19 20:20:22 +0000 2024,0,@JoeyMannarinoUS Let s see. Starts with the inauguration size. Tries to repeal ACA multiple times. Appoints Supreme Court justices that he mandates loyalty. Has numerous staff changes. Loyalty again. Withdraws from Paris agreement on climate. Pisses off foreign leaders. Goes after NATO.,1836862922091295025,,JoeyMannarinoUS,en,Florida (for real),0,0,0,https://x.com/carlitsfl/status/1836862922091295025,1490007336152350721,carlitsfl,positive
1836780360924815771,Thu Sep 19 20:20:19 +0000 2024,0,@Ibrahim_mikiya Wealthy countries are often seen as having a moral responsibility to provide aid to developing nations especially when addressing global issues like poverty health crises and climate change. However others argue that foreign aid should be a matter of national choice based on,1836862909525414236,,Ibrahim_mikiya,en,In my lane,0,0,0,https://x.com/Kobi_Stereo_/status/1836862909525414236,1247086468587282433,Kobi_Stereo_,negative
1836861630258593866,Thu Sep 19 20:20:16 +0000 2024,0,@gummibear737 Are you sure it's not because if climate change.. ,1836862898682921399,,gummibear737,en,,0,0,0,https://x.com/t_gus6/status/1836862898682921399,1829695469431201792,t_gus6,positive
1836861417867084041,Thu Sep 19 20:14:23 +0000 2024,2,30. Up 2 at 30 there s a new entry for JUDGE SILAS REID with WE DON T TALK ANYMORE ABOUT CLIMATE CHANGE CAUSE I VE BANNED IT IN MY COURTROOM! https://t.co/8cMXyFkrhs UK Top 40 Climate Denial Charts: https://t.co/5pH4k1IUFB https://t.co/M8FNsTLjuv,1836861417867084041,https://pbs.twimg.com/media/GX3XuMVXMAEVavg.jpg,,en,,0,0,1,https://x.com/ClimateLensFilm/status/1836861417867084041,1737025163105820672,ClimateLensFilm,negative
1836804028744802631,Thu Sep 19 20:14:22 +0000 2024,2,@ARMOMIKE40 Calls climate change 'just weather!' Thought Tate was preferable to Thunberg!? Vile woman!!,1836861410082455891,,ARMOMIKE40,en,,0,0,0,https://x.com/DavidPenrose18/status/1836861410082455891,1485331400853266435,DavidPenrose18,negative
1836740416068301301,Thu Sep 19 20:14:18 +0000 2024,1,@SteveFracy @papprica @richardzussman Nothing will stop climate change . Nothing. It s been happening for a gazillion years. https://t.co/1K4tQK6obD,1836861395247452576,https://pbs.twimg.com/media/GX3Xs7uaUAU8LgV.jpg,SteveFracy,en,Chinada,0,0,0,https://x.com/Youarenuttz/status/1836861395247452576,338706154,Youarenuttz,positive
1836861358689898992,Thu Sep 19 20:14:09 +0000 2024,0,When IVF and Climate Change intersect with Science some Rs heads gonna explode.,1836861358689898992,,,en,PNW 🌦️🌲⛵️🐟🦀🐳🗻,0,0,0,https://x.com/defyingmelba/status/1836861358689898992,1375762807,defyingmelba,neutral
1836777622421852277,Thu Sep 19 20:14:09 +0000 2024,1,@AndrewEager @thejournal_ie People that derided the impact of Global Climate Change will not be looked kindly upon by future generations.,1836861357032952047,,AndrewEager,en,"Lucan, Dublin, Ireland",0,1,0,https://x.com/TheOtherGordon/status/1836861357032952047,618488403,TheOtherGordon,negative
1836785980331683855,Thu Sep 19 20:13:58 +0000 2024,0,@volcaholic1 It's time to call these extreme weather events what they really are #unnaturaldisasters. There s no more ignoring the signs. Climate change is an #actofman and is happening now.,1836861313194361026,,volcaholic1,en,,0,0,0,https://x.com/joinsciencemoms/status/1836861313194361026,1323382519560065026,joinsciencemoms,negative
1836859498197307474,Thu Sep 19 20:13:52 +0000 2024,3,@utes_pac12 First how much did each American pay in high inflation and gas and groceries over the last 3.5 years? How much could have been saved and reinvested and do you think for a second Harris won t push more climate change legislation that will shoot everything back up?,1836861287583891651,,utes_pac12,en,"Arlington, VA",0,0,0,https://x.com/stk2mln/status/1836861287583891651,443148472,stk2mln,positive
1836861263239880916,Thu Sep 19 20:13:47 +0000 2024,12,If climate change is such a devastating threat. Why isn t Israel using it against #Hezbollah and #hamas . They should be flooding Gaza and Lebanon with SUV s and plastic straws right now.,1836861263239880916,,,en,The Current Truth™,0,0,3,https://x.com/ThePeoplesCube/status/1836861263239880916,23257880,ThePeoplesCube,negative
1836602739985649920,Thu Sep 19 20:13:25 +0000 2024,13,@dedrick427 @p2antwife i am saying that the existance of a single point of observation at a single point in time has no bearing on larger trends. Just as one cold day does not disprove climate change the existance of some chinese girls does not disprove chinese population trends,1836861172353470648,,dedrick427,en,Madrid,0,1,0,https://x.com/amh2325/status/1836861172353470648,913129935862210561,amh2325,negative
1836575303788900374,Thu Sep 19 20:13:20 +0000 2024,0,@collapse2050 These unnatural disasters like floods fires and storms are becoming more common. There s no more ignoring the signs. Climate change is an #actofman and is happening now. #UnnaturalDisasters,1836861151130624121,,collapse2050,en,,0,0,0,https://x.com/joinsciencemoms/status/1836861151130624121,1323382519560065026,joinsciencemoms,negative
1836751718404567512,Thu Sep 19 20:13:07 +0000 2024,1,@TulsiGabbardrep There has always been climate change.,1836861096432476495,,TulsiGabbardrep,en,"Harrisburg, Pennsylvania",0,0,0,https://x.com/francisoday/status/1836861096432476495,51796284,francisoday,neutral
1836763325444878463,Thu Sep 19 20:13:05 +0000 2024,0,@jack_ophfron_wu @StarShade8943 @Joshipgirl @codingisahabit When you share a post you invite your audience to engage with it. That question is like asking what if Carbon Dioxide actually didn't heat the atmosphere in an argument about the existence of climate change.,1836861089683788255,,DaDandyman,en,"Pembroke Pines, FL",0,1,0,https://x.com/DaDandyman/status/1836861089683788255,741970581550161924,DaDandyman,positive
1836685937893363940,Thu Sep 19 20:13:00 +0000 2024,0,@FoxNews No thanks. We should be exclusionary.,1836861065986257206,,FoxNews,en,,0,0,0,https://x.com/teoskenes/status/1836861065986257206,1432204719640887313,teoskenes,positive
1836853668148068460,Thu Sep 19 20:12:26 +0000 2024,1,@DEADLINE Michael Critchton athough a fine author ended up a climate change/global warming denier. Almost a spokesman for big oil. His views were contested and proven false by a number of scientists. Heard him speak at the LA Times Fesitval of Books at UCLA.,1836860924759576720,,DEADLINE,en,"Santa Barbara, California",0,0,0,https://x.com/bce111/status/1836860924759576720,432263329,bce111,positive
1836822149253726353,Thu Sep 19 20:12:20 +0000 2024,1,@JohnArnoldFndtn Climate Change is a Red Herring.,1836860898226655371,,JohnArnoldFndtn,en,,0,0,0,https://x.com/Ciboag/status/1836860898226655371,1494479538960707596,Ciboag,neutral
1836860843067138108,Thu Sep 19 20:12:06 +0000 2024,1,Committee Update: At a joint meeting today the City s committees on Emergency Preparedness and Protective Services and on Environment and Climate Change approved an updated Idling Control By-law. https://t.co/GBjKwEC1nD #OttCity #OttPoli #Ottawa https://t.co/JBQnerLQZI,1836860843067138108,https://pbs.twimg.com/media/GX3XL29XoAEfjco.jpg,,en,"Ottawa, Ontario, Canada",0,1,0,https://x.com/ottawacity/status/1836860843067138108,17897698,ottawacity,positive
1836860736796049636,Thu Sep 19 20:11:41 +0000 2024,11,Snow forecast in Johannesburg South Africa in summer - climate change is real https://t.co/J19jLWU129,1836860736796049636,https://pbs.twimg.com/tweet_video_thumb/GX3XGVgXAAAduvc.jpg,,en,South Africa ,0,9,0,https://x.com/kimheller3/status/1836860736796049636,1126293876,kimheller3,neutral
1836860612485218742,Thu Sep 19 20:11:11 +0000 2024,6,Hammer and sickle niggas believing in conspiracy theories abt climate change guys im scared ,1836860612485218742,,,en,"Tkaronto, Turtle Island ⛄️ ",0,0,1,https://x.com/eanbee21/status/1836860612485218742,1213598781813354497,eanbee21,negative
1617981081407614977,Thu Sep 19 20:11:05 +0000 2024,0,@sjsimmons @PeterDClack Yes just reading that temps in NAmerica 12-10K yrs ago were increasing but did not increase until 4k years later in NE. Canada....shows climate change is not necessarily global &amp; is far more complex than anyone can imagine. The PDO can cause sudden climatic shifts. 11 since 1659.,1836860584647872803,,sjsimmons,en,,0,2,0,https://x.com/jemmm85517813/status/1836860584647872803,1414282440969965570,jemmm85517813,negative
1835113575825731709,Thu Sep 19 20:08:28 +0000 2024,0,@Bobaxelrod1 @HumblePetition Sorry ur getting ur info from #Cons who #lie as easily as they breathe. Ur parroting Con talking points that were NEVER true (did U really believe a tax would STOP wildfires?!). The carbon price changes BEHAVIOUR not floods &amp; creates funds 2fight the fx of #ClimateChange. https://t.co/yvoCbxTUXX,1836859927161159837,https://pbs.twimg.com/media/GX3WXqqWUAAyhU8.jpg,Bobaxelrod1,en,,0,0,0,https://x.com/underbite/status/1836859927161159837,43258164,underbite,negative
1836859886849683951,Thu Sep 19 20:08:18 +0000 2024,2,Climate change is real. Northern hemisphere floods while southern hemisphere droughts. Fossil fuels burning is change climate,1836859886849683951,,,en,"Lausanne, Switzerland",0,1,1,https://x.com/NiyoPontien/status/1836859886849683951,1427706937139925001,NiyoPontien,neutral
1836825988547657780,Thu Sep 19 20:08:18 +0000 2024,1,@TRidesmith When it comes to climate change I'm referring to Trump's own speeches and interviews No Russian websites,1836859883469033759,,TRidesmith,en,London,0,2,0,https://x.com/robertjoseph/status/1836859883469033759,16486330,robertjoseph,negative
1836650862644776990,Thu Sep 19 20:08:16 +0000 2024,0,@SenatorWong @ClareONeilMP @AlboMP Labor is paying 8 x the value for land to build social housing which has pushed up all land prices Labor is then paying 4 x the wages to tradies which have meant Builders and home builders cannot afford to build private homes.,1836859876888436852,,SenatorWong,en,Ipswich,0,0,0,https://x.com/GaryNoddy/status/1836859876888436852,463126001,GaryNoddy,positive
1836362181052399887,Thu Sep 19 20:08:14 +0000 2024,0,@PaulHBeckwith It's time to call these extreme weather events what they really are #unnaturaldisasters. There s no more ignoring the signs. Climate change is an #actofman and is happening now.,1836859870353707031,,PaulHBeckwith,en,,0,0,0,https://x.com/joinsciencemoms/status/1836859870353707031,1323382519560065026,joinsciencemoms,negative
1836777622421852277,Thu Sep 19 20:08:11 +0000 2024,0,@thejournal_ie Another propaganda piece designed to scare the public. That is domestic terrorism - a crime which the fake journalists working for this woke rag will not escape the consequences of. Man-made CO2-driven climate change is a HOAX Apologise now then stop publishing these lies,1836859855832809906,,thejournal_ie,en,"Ireland, England, France",0,0,0,https://x.com/MyTwoCents4Urs/status/1836859855832809906,1007029382802739200,MyTwoCents4Urs,negative
1836724962486329543,Thu Sep 19 20:08:06 +0000 2024,1,@wideawake_media Climate change would disappear overnight if the WEF disappeared ,1836859834131534222,,wideawake_media,en,,0,0,0,https://x.com/MaxHell44191966/status/1836859834131534222,1521592884692230144,MaxHell44191966,negative
1836734185869811752,Thu Sep 19 20:07:53 +0000 2024,0,@DaveThroup It's time to call these extreme weather events what they really are #unnaturaldisasters. There s no more ignoring the signs. Climate change is an #actofman and is happening now.,1836859780843077775,,DaveThroup,en,,0,1,0,https://x.com/joinsciencemoms/status/1836859780843077775,1323382519560065026,joinsciencemoms,negative
1836708027149225986,Thu Sep 19 20:07:43 +0000 2024,0,@coffee_anytime If you mean is closing the borders a more imporatnt issue than stopping funding for Climate Change then it is close.,1836859737859653736,,coffee_anytime,en,"Pennsylvania, USA",0,0,0,https://x.com/HoraceDJones/status/1836859737859653736,972807287734718465,HoraceDJones,negative
1836859714313015617,Thu Sep 19 20:07:37 +0000 2024,0,Ask the government this question in parliament. Are you willing to release a report on how close we are to the Climate Change Paris agreement During the next election?,1836859714313015617,,,en,Sydney Australia,0,0,0,https://x.com/MediaWatchOz/status/1836859714313015617,163140780,MediaWatchOz,positive
1836859618531647911,Thu Sep 19 20:07:14 +0000 2024,1,I just urged @ENERGY to use taxpayer dollars to combat #climatechange and the #plastic pollution crisis not to bankroll a polluting plastic facility. Join me! TAKE ACTION via @CleanAirMoms #BeyondPlastics https://t.co/KZuzqRR0kg,1836859618531647911,,,en,"San Francisco, CA",0,0,0,https://x.com/NoahStuff/status/1836859618531647911,369127178,NoahStuff,negative
1836483691763425312,Thu Sep 19 20:07:12 +0000 2024,0,@DrJeffMasters It's time to call these extreme weather events what they really are #unnaturaldisasters. There s no more ignoring the signs. Climate change is an #actofman and is happening now.,1836859608927003082,,DrJeffMasters,en,,0,0,0,https://x.com/joinsciencemoms/status/1836859608927003082,1323382519560065026,joinsciencemoms,negative
1836858310630211808,Thu Sep 19 20:07:08 +0000 2024,0,@nytimes I won t be surprised if methane releases are ultimately determined to be more impactful to climate change than carbon dioxide.,1836859592661426453,,nytimes,en,"Salt Lake City, Utah",0,0,0,https://x.com/alankormsby/status/1836859592661426453,1411161133,alankormsby,positive
1836371312723243467,Thu Sep 19 20:06:54 +0000 2024,1,@StopCambo @Equinor @ithacaenergy It's time to call these extreme weather events what they really are #unnaturaldisasters. There s no more ignoring the signs. Climate change is an #actofman and is happening now.,1836859531785294020,,StopCambo,en,,0,0,0,https://x.com/joinsciencemoms/status/1836859531785294020,1323382519560065026,joinsciencemoms,negative
1836662656083644926,Thu Sep 19 20:06:38 +0000 2024,2,@MrSokoni % correct...issues of climate change or drought we knew and we know that's gonna happen one way or the other or once in a while but what have been our alternatives in case we face such natural calamities like right now ZERO!!!,1836859465829621974,,MrSokoni,en,,0,0,1,https://x.com/mwansapazed/status/1836859465829621974,203000482,mwansapazed,positive
